OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
160;bog;2;VestJyl;2;ATL;F;29364.6054688;493122;6166405
161;bog;2;VestJyl;2;ATL;F;10621.2050781;516413;6074622
162;bog;2;VestJyl;2;ATL;ES;32013.1230469;493174;6169628
163;bog;2;VestJyl;2;ATL;ES;23236.1777344;493481;6157765
164;bog;2;OestJylFyn;3;CON;F;7543.2089844;527002;6143219
165;bog;2;VestJyl;2;ATL;ML;5295.2807617;491347;6277276
166;bog;2;VestJyl;2;ATL;F;18469.9765625;496460;6096220
167;bog;2;VestJyl;2;ATL;DSG;3264.9655762;460354;6157080
168;heathland;1;VestJyl;2;ATL;F;36479.3085938;497081;6188217
169;bog;2;VestJyl;2;ATL;T;13662.3574219;492467;6127403
170;bog;2;VestJyl;2;ATL;F;36576.0859375;497305;6188656
171;bog;2;VestJyl;2;ATL;F;13736.4482422;521347;6174955
172;bog;2;VestJyl;2;ATL;DL;5728.0014648;464532;6156036
173;bog;2;OestJylFyn;3;CON;SO;26237.7597656;534067;6207379
174;bog;2;VestJyl;2;ATL;F;18314.2011719;469626;6173251
175;bog;2;VestJyl;2;ATL;F;8381.5273438;486915;6127634
176;bog;2;VestJyl;2;ATL;ES;6280.1274414;484568;6126820
177;bog;2;VestJyl;2;ATL;ES;15962.4560547;483782;6242754
178;heathland;1;VestJyl;2;ATL;DSG;9904.5439453;466914;6159770
179;bog;2;VestJyl;2;ATL;ES;21932.8515625;518184;6188116
180;meadow;0;VestJyl;2;ATL;F;22585.8359375;474079;6174690
181;bog;2;VestJyl;2;ATL;ES;24975.5878906;510278;6177638
182;heathland;1;VestJyl;2;ATL;DSG;6360.0312500;484695;6126199
183;bog;2;VestJyl;2;ATL;F;17491.7128906;470297;6171247
184;heathland;1;VestJyl;2;ATL;F;40661.6523438;512147;6207620
185;bog;2;VestJyl;2;ATL;F;8709.7646484;458943;6259146
186;bog;2;VestJyl;2;ATL;ES;10241.5820313;461208;6230973
187;bog;2;VestJyl;2;ATL;F;8612.2001953;458900;6259325
188;bog;2;VestJyl;2;ATL;T;40382.1757813;512597;6207619
189;bog;2;VestJyl;2;ATL;F;11253.8886719;459812;6256755
190;bog;2;VestJyl;2;ATL;T;40271.5781250;512779;6207593
191;bog;2;VestJyl;2;ATL;DSG;10965.8564453;467860;6243128
192;bog;2;VestJyl;2;ATL;F;8558.6210938;463368;6255549
193;bog;2;VestJyl;2;ATL;F;8472.3076172;463391;6255548
194;bog;2;VestJyl;2;ATL;F;45544.2656250;510216;6212136
195;heathland;1;VestJyl;2;ATL;F;8683.3173828;463140;6255721
196;bog;2;VestJyl;2;ATL;F;6627.2167969;464155;6260705
197;heathland;1;VestJyl;2;ATL;T;27272.8808594;494314;6234247
198;meadow;0;VestJyl;2;ATL;F;8784.6455078;460434;6259616
199;bog;2;VestJyl;2;ATL;F;7117.5839844;463665;6260620
200;meadow;0;VestJyl;2;ATL;F;8692.5253906;460405;6259673
201;bog;2;VestJyl;2;ATL;F;8077.7470703;461227;6260802
202;bog;2;VestJyl;2;ATL;F;8602.3251953;462170;6259665
203;bog;2;VestJyl;2;ATL;F;41002.5625000;511515;6207589
204;;;VestJyl;2;ATL;F;40920.6562500;511549;6207513
205;heathland;1;VestJyl;2;ATL;T;8805.1123047;461918;6259547
206;bog;2;VestJyl;2;ATL;F;7217.3403320;463543;6260589
207;bog;2;VestJyl;2;ATL;F;13888.4843750;470177;6237781
208;bog;2;VestJyl;2;ATL;F;14013.2080078;470289;6237652
209;bog;2;VestJyl;2;ATL;F;7653.1040039;463124;6260972
210;bog;2;VestJyl;2;ATL;F;40791.2968750;511309;6207192
211;bog;2;VestJyl;2;ATL;F;12014.9902344;468953;6241171
