OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
17168;dryGrass;3;NordJyl;1;CON;DSG;6630.9877930;543920;6311818
17169;heathland;1;VestJyl;2;ATL;F;7736.9243164;454702;6172166
17170;heathland;1;NordJyl;1;CON;ES;1204.1594238;584442;6385808
17171;bog;2;VestJyl;2;ATL;F;25394.8808594;481792;6168734
17172;dryGrass;3;VestJyl;2;ATL;DSG;27945.1250000;481031;6174037
17173;field;9;VestJyl;2;ATL;DSG;39338.7851563;495588;6221911
17174;dryGrass;3;NordJyl;1;CON;DSG;5371.2197266;539558;6306756
17175;bog;2;VestJyl;2;ATL;ES;28312.8945313;481826;6173365
17176;heathland;1;VestJyl;2;ATL;DSG;26800.1875000;480362;6172945
17177;extensiveField;8;OestJylFyn;3;CON;F;6661.0810547;524690;6150314
17178;dryGrass;3;NordJyl;1;CON;DSG;6630.9877930;540923;6306814
17179;dryGrass;3;OestJylFyn;3;CON;HSL;3818.3767090;606632;6236657
17180;dryGrass;3;NordJyl;1;CON;F;11063.4531250;543189;6302174
17181;dryGrass;3;NordJyl;1;CON;DSG;10746.6269531;566408;6302374
17182;bog;2;VestJyl;2;ATL;F;19235.3847656;498916;6115718
17183;bog;2;VestJyl;2;ATL;DSG;19615.5546875;499087;6117127
17184;field;9;VestJyl;2;ATL;T;20155.6445313;481171;6202199
17185;bog;2;VestJyl;2;ATL;T;16224.9804688;477654;6194823
17186;;;NordJyl;1;CON;DSG;9000.0000000;552518;6287761
17187;heathland;1;VestJyl;2;ATL;DSG;29801.5097656;519193;6234282
17188;meadow;0;NordJyl;1;CON;F;13694.5244141;553611;6309009
17189;bog;2;VestJyl;2;ATL;F;29523.7187500;484352;6172162
17190;dryGrass;3;VestJyl;2;ATL;F;14849.2421875;466940;6223503
17191;heathland;1;OestJylFyn;3;CON;HSL;100.0000000;589632;6202220
